yil/ay/gun,yil,ay,ayAdi,gun,gunAdi,saat,dakika,saniye,konum,alanIsmi,tasitTipi
2024/10/25,2024,10,Ekim,25,Cuma,12,22,16,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,17,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,18,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,21,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,24,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,25,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,26,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,27,kampusGiris,giris,van
2024/10/25,2024,10,Ekim,25,Cuma,12,22,27,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,30,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,32,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,33,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,35,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,36,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,37,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,40,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,22,45,kampusGiris,cikis,ambulance
2024/10/25,2024,10,Ekim,25,Cuma,12,22,46,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,47,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,50,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,51,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,52,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,56,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,22,56,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,1,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,2,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,5,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,7,kampusGiris,giris,bus
2024/10/25,2024,10,Ekim,25,Cuma,12,23,14,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,15,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,19,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,25,kampusGiris,cikis,bus
2024/10/25,2024,10,Ekim,25,Cuma,12,23,28,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,28,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,29,kampusGiris,cikis,van
2024/10/25,2024,10,Ekim,25,Cuma,12,23,30,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,32,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,37,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,37,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,37,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,38,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,39,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,41,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,42,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,49,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,23,59,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,1,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,4,kampusGiris,giris,van
2024/10/25,2024,10,Ekim,25,Cuma,12,24,17,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,33,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,33,kampusGiris,cikis,van
2024/10/25,2024,10,Ekim,25,Cuma,12,24,33,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,35,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,24,35,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,38,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,38,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,39,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,39,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,40,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,41,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,42,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,24,44,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,45,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,45,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,46,kampusGiris,giris,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,24,52,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,58,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,24,59,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,14,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,16,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,17,kampusGiris,giris,van
2024/10/25,2024,10,Ekim,25,Cuma,12,25,19,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,26,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,28,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,32,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,32,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,33,kampusGiris,giris,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,25,39,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,40,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,40,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,41,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,41,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,25,44,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,25,46,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,1,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,3,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,4,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,5,kampusGiris,cikis,truck
2024/10/25,2024,10,Ekim,25,Cuma,12,26,6,kampusGiris,cikis,bus
2024/10/25,2024,10,Ekim,25,Cuma,12,26,7,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,8,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,26,9,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,9,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,14,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,14,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,14,kampusGiris,cikis,van
2024/10/25,2024,10,Ekim,25,Cuma,12,26,15,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,18,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,18,kampusGiris,cikis,van
2024/10/25,2024,10,Ekim,25,Cuma,12,26,19,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,20,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,21,kampusGiris,giris,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,26,26,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,27,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,28,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,28,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,26,29,kampusGiris,cikis,motorcycle
2024/10/25,2024,10,Ekim,25,Cuma,12,26,30,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,31,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,40,kampusGiris,giris,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,53,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,54,kampusGiris,cikis,car
2024/10/25,2024,10,Ekim,25,Cuma,12,26,54,kampusGiris,cikis,car
